﻿FROM_ID,TO_ID,DURATION_H,DIST_KM
23,82,0.745002778,50.24686
23,83,0.775161111,54.75952
23,84,0.9246,60.64066
23,85,1.007044444,67.83569
23,86,1.075502778,71.09477
23,87,1.245913889,45.56333
23,89,0.766161111,38.17436
23,100,0.378236111,25.05985
25,0,1.663005556,57.74983
25,4,1.045391667,52.71041
25,5,1.715611111,104.55178
25,8,1.258741667,68.85098
25,9,1.735683333,104.93809
25,10,1.451266667,58.97522
25,11,0.99295,42.403
25,12,1.886863889,86.51902
25,13,0.785475,31.60809
25,14,1.242527778,59.21918
25,15,2.025302778,102.18309
25,16,1.67065,103.98473
25,18,1.384377778,55.8486
25,22,0.928191667,41.313
25,23,1.448266667,79.98768
25,25,0,0
25,26,1.238672222,42.17791
25,27,1.29835,74.61783
25,28,1.499827778,73.3708
25,29,0.718069444,23.01642
25,30,1.368841667,68.9959
25,33,1.706813889,61.16823
25,34,1.163052778,59.14088
25,36,1.943422222,97.67641
25,37,2.220105556,105.97692
25,38,1.354438889,60.36374
25,40,1.069263889,49.83536
25,41,2.084252778,92.44069
25,43,1.619486111,81.14127
25,44,1.772391667,72.90434
25,48,1.488236111,92.56751
25,49,1.044694444,36.35855
25,50,0.849144444,34.85134
25,52,1.761672222,92.05856
25,54,1.682766667,56.15121
25,55,1.546311111,70.22693
25,56,1.633258333,98.58264
25,58,0.972194444,38.67677
25,60,1.607216667,67.57471
25,61,1.924111111,76.84773
25,63,1.073711111,35.48523
25,64,0.344058333,10.32181
25,65,1.199313889,66.19955
25,66,1.246480556,51.8743
25,70,1.145047222,50.02066
25,71,0.643166667,14.29899
25,74,1.413205556,80.53114
25,76,1.151219444,58.48273
25,77,1.2111,67.62439
25,78,0.713041667,25.82653
25,79,0.952661111,44.3641
25,82,1.054013889,46.88511
25,83,0.672525,25.18854
25,84,1.0612,46.69088
25,85,1.378230556,70.05454
25,86,1.446686111,73.31363
25,87,0.916555556,39.85705
25,89,1.236388889,56.4498
25,100,1.070027778,54.92783
26,0,0.727697222,28.44242
26,4,0.512575,31.55134
26,5,0.787083333,47.7778
26,8,1.059430556,76.48669
26,9,0.807155556,48.16411
26,10,1.208266667,70.47545
26,11,0.96605,60.62673
26,12,1.625380556,88.57413
26,13,0.620513889,18.61546
26,14,1.043216667,66.85488
26,15,1.109375,46.54307
26,16,0.742122222,47.21075
26,18,0.774658333,25.95111
26,22,0.777594444,49.75193
26,23,0.532336111,24.34765
26,25,1.238672222,42.17791
26,26,0,0
26,27,1.036863889,76.67295
26,28,1.300516667,81.00651
26,29,0.867705556,32.52307
26,30,1.107358333,71.05101
26,33,0.771502778,31.86082
26,34,0.963744444,66.77658
26,36,1.681936111,99.73152
26,37,1.958619444,108.03203
26,38,1.155127778,67.99945
26,40,0.869952778,57.47106
26,41,1.822769444,94.4958
26,43,0.455388889,12.94934
26,44,1.573080556,80.54004
26,48,0.559708333,35.79353
26,49,0.348905556,10.46722
26,50,0.881258333,53.41468
26,52,0.845741667,36.41854
26,54,0.444130556,13.9745
26,55,1.347,77.86263
26,56,0.704730556,41.80866
26,58,1.267786111,79.4458
26,60,0.827538889,40.44116
26,61,1.710425,85.54027
26,63,0.412638889,12.35342
26,64,0.894616667,31.85617
26,65,0.937827778,68.25466
26,66,1.047169444,59.51
26,70,0.883561111,52.07577
26,71,0.895163889,27.89905
26,74,1.151719444,82.58625
26,76,0.889733333,60.53784
26,77,0.346866667,16.63727
26,78,0.640927778,19.81031
26,79,0.605311111,39.89804
26,82,0.854702778,54.52082
26,83,0.822163889,34.6952
26,84,1.0343,64.91462
26,85,1.116744444,72.10965
26,86,1.185202778,75.36873
26,87,0.713619444,21.21688
26,89,0.875861111,42.44832
26,100,0.487936111,29.33381
27,0,1.577011111,99.13927
27,4,0.517938889,44.58154
27,5,1.188158333,96.42291
27,8,0.796786111,65.62408
27,9,1.208230556,96.80922
27,10,0.583738889,28.85174
27,11,0.707016667,51.0228
27,12,0.670461111,23.8216
27,13,0.994788889,73.55466
27,14,0.758294444,51.88012
27,15,1.49785,94.05423
27,16,1.143197222,95.85586
27,18,1.593691667,97.79516
27,22,0.518563889,40.14799
27,23,0.920811111,71.8588
27,25,1.29835,74.61783
27,26,1.030511111,76.13277
27,27,0,0
27,28,1.015594444,66.03175
27,29,0.848283333,59.64147
27,30,0.351791667,18.28906
27,33,1.491841667,103.35073
27,34,0.7011,55.91396
27,36,0.645097222,23.06064
27,37,0.921777778,31.36116
27,38,0.787775,35.86874
27,40,0.607308333,46.60845
27,41,0.995147222,35.60881
27,43,1.092030556,73.0124
27,44,1.205727778,48.40934
27,48,0.960783333,84.43863
27,49,1.254008333,78.30513
27,50,0.622225,43.81074
27,52,1.234216667,83.9297
27,54,1.293447222,84.67134
27,55,1.062080556,62.88788
27,56,1.105802778,90.45377
27,58,1.008752778,69.84187
27,60,0.901911111,43.36669
27,61,0.890094444,30.39467
27,63,1.078752778,73.5811
27,64,0.954294444,64.29609
27,65,0.099044444,8.41891
27,66,0.76225,44.53525
27,70,0.487261111,30.5328
27,71,1.147847222,73.84962
27,74,0.114880556,5.91537
27,76,0.265205556,18.91413
27,77,0.683644444,59.49552
27,78,0.922355556,67.7731
27,79,0.425205556,36.23523
27,82,0.591266667,41.05689
27,83,0.625827778,49.42955
27,84,0.775269444,55.31068
27,85,0.33295,16.94823
27,86,0.357580556,16.48174
27,87,1.125869444,81.80363
27,89,0.531083333,32.24178
27,100,0.542575,46.79896
28,0,1.853144444,104.30657
28,4,0.794072222,49.74884
28,5,1.464291667,101.59021
28,8,0.47335,15.33079
28,9,1.484363889,101.97652
28,10,0.999158333,46.79183
28,11,0.903286111,49.55393
28,12,1.604111111,77.93294
28,13,1.196266667,72.30763
28,14,0.257308333,14.1522
28,15,1.773983333,99.22153
28,16,1.419330556,101.02316
28,18,1.795169444,96.54814
28,22,0.714830556,38.67912
28,23,1.196944444,77.02611
28,25,1.499827778,73.3708
28,26,1.306644444,81.30007
28,27,1.015594444,66.03175
28,28,0,0
28,29,1.049758333,58.39444
28,30,1.086088889,60.40981
28,33,1.767975,108.51803
28,34,0.576808333,22.72937
28,36,1.660666667,89.09033
28,37,1.93735,97.39084
28,38,0.692791667,27.88552
28,40,0.692577778,29.60268
28,41,1.8015,83.85461
28,43,1.368163889,78.1797
28,44,0.917058333,33.9657
28,48,1.236916667,89.60594
28,49,1.455486111,77.05809
28,50,0.818494444,42.34188
28,52,1.51035,89.097
28,54,1.569580556,89.83864
28,55,0.333041667,16.81864
28,56,1.381936111,95.62108
28,58,0.713294444,41.11593
28,60,1.324461111,58.98863
28,61,1.425377778,50.05319
28,63,1.354886111,78.74841
28,64,1.155769444,63.04906
28,65,0.916558333,57.61347
28,66,0.753466667,33.87882
28,70,0.810611111,38.85041
28,71,1.349322222,72.60259
28,74,1.13045,71.94505
28,76,0.868463889,49.89665
28,77,0.959777778,64.66282
28,78,1.123830556,66.52607
28,79,0.701338889,41.40254
28,82,0.564530556,28.09499
28,83,0.827302778,48.18252
28,84,0.966402778,33.02998
28,85,1.095475,61.46846
28,86,1.163930556,64.72754
28,87,1.327344444,80.55659
28,89,0.953633333,47.86372
28,100,0.818708333,51.96626
29,0,1.292038889,48.09498
29,4,0.595325,37.73404
29,5,1.265544444,89.57541
29,8,0.808675,53.87462
29,9,1.285616667,89.96173
29,10,1.0012,43.99886
29,11,0.542883333,27.42663
29,12,1.436797222,71.54266
29,13,0.414508333,21.95324
29,14,0.792461111,44.24281
29,15,1.575236111,87.20673
29,16,1.220583333,89.00837
29,18,1.013411111,46.19375
29,22,0.478125,26.33663
29,23,0.998197222,65.01131
29,25,0.718069444,23.01642
29,26,0.867705556,32.52307
29,27,0.848283333,59.64147
29,28,1.049758333,58.39444
29,29,0,0
29,30,0.918775,54.01953
29,33,1.335844444,51.51338
29,34,0.712986111,44.16451
29,36,1.493355556,82.70005
29,37,1.770038889,91.00056
29,38,0.904372222,45.38738
29,40,0.619194444,34.859
29,41,1.634186111,77.46433
29,43,1.169416667,66.16491
29,44,1.322325,57.92798
29,48,1.038169444,77.59114
29,49,0.673727778,26.70371
29,50,0.399077778,19.87498
29,52,1.311602778,77.0822
29,54,1.311797222,46.49636
29,55,1.096244444,55.25057
29,56,1.183188889,83.60628
29,58,0.844619444,46.2457
29,60,1.157147222,52.59835
29,61,1.474041667,61.87137
29,63,0.702741667,25.83039
29,64,0.374011111,12.69468
29,65,0.749247222,51.22319
29,66,0.796413889,36.89794
29,70,0.694977778,35.04429
29,71,0.567563889,22.2482
29,74,0.963138889,65.55477
29,76,0.701152778,43.50637
29,77,0.761030556,52.64803
29,78,0.342072222,16.17168
29,79,0.502591667,29.38774
29,82,0.603947222,31.90875
29,83,0.222458333,10.21218
29,84,0.611133333,31.71451
29,85,0.928163889,55.07818
29,86,0.996619444,58.33726
29,87,0.545586111,30.20221
29,89,0.786322222,41.47344
29,100,0.619961111,39.95147
30,0,1.647505556,93.51733
30,4,0.588430556,38.9596
30,5,1.25865,90.80097
30,8,0.867280556,60.00214
30,9,1.278722222,91.18728
30,10,0.654230556,23.22981
30,11,0.777511111,45.40087
30,12,0.613852778,18.24462
30,13,1.065283333,67.93272
30,14,0.828788889,46.25819
30,15,1.41765,51.07867
30,16,1.213688889,90.23392
30,18,1.664186111,92.17323
30,22,0.589055556,34.52605
30,23,0.991305556,66.23687
30,25,1.368841667,68.9959
30,26,1.101002778,70.51083
30,27,0.351791667,18.28906
30,28,1.086088889,60.40981
30,29,0.918775,54.01953
30,30,0,0
30,33,1.562333333,97.72879
30,34,0.771591667,50.29203
30,36,0.996863889,41.34764
30,37,1.056005556,30.71695
30,38,0.858269444,30.24681
30,40,0.6778,40.98651
30,41,0.811241667,24.16629
30,43,1.162522222,67.39046
30,44,1.276222222,42.78741
30,48,1.031275,78.8167
30,49,1.3245,72.68319
30,50,0.692716667,38.18881
30,52,1.154019444,40.95414
30,54,1.363938889,79.0494
30,55,1.132572222,57.26594
30,56,1.176294444,84.83184
30,58,1.079247222,64.21993
30,60,0.579441667,17.21227
30,61,1.080605556,33.19383
30,63,1.149244444,67.95916
30,64,1.024786111,58.67415
30,65,0.252755556,9.87078
30,66,0.832741667,38.91331
30,70,0.557752778,24.91086
30,71,1.218338889,68.22768
30,74,0.466647222,24.20237
30,76,0.335697222,13.29219
30,77,0.754136111,53.87359
30,78,0.992847222,62.15116
30,79,0.4957,30.61329
30,82,0.661758333,35.43496
30,83,0.696319444,43.80762
30,84,0.845761111,49.68875
30,85,0.431672222,13.72576
30,86,0.31145,9.17255
30,87,1.196361111,76.18169
30,89,0.453022222,13.4197
30,100,0.613066667,41.17702
33,0,0.171525,7.24997
33,4,0.971355556,58.73686
33,5,0.595947222,22.03784
33,8,1.518211111,103.67221
33,9,0.67495,25.61336
33,10,1.66705,97.66098
33,11,1.424830556,87.81226
33,12,2.084161111,115.75965
33,13,1.088652778,37.60577
33,14,1.501997222,94.0404
33,15,1.276033333,48.26279
33,16,0.514911111,18.41195
33,18,0.505941667,17.28253
33,22,1.236377778,76.93745
33,23,0.981122222,50.70943
33,25,1.706813889,61.16823
33,26,0.771502778,31.86082
33,27,1.495647222,103.85846
33,28,1.759297222,108.19203
33,29,1.335844444,51.51338
33,30,1.566138889,98.23653
33,33,0,0
33,34,1.422525,93.9621
33,36,2.140719444,126.91705
33,37,2.4174,135.21756
33,38,1.613911111,95.18497
33,40,1.328733333,84.65659
33,41,2.28155,121.68132
33,43,0.999280556,29.36399
33,44,2.031863889,107.72556
33,48,0.528511111,18.87984
33,49,0.662130556,24.81002
33,50,1.340038889,80.6002
33,52,1.045013889,37.80867
33,54,0.382413889,13.69711
33,55,1.805783333,105.04816
33,56,0.534036111,17.43279
33,58,1.726566667,106.63132
33,60,1.286319444,67.62668
33,61,2.169208333,112.72578
33,63,1.086419444,41.29568
33,64,1.362755556,50.84648
33,65,1.396608333,95.44019
33,66,1.505952778,86.69552
33,70,1.342341667,79.26129
33,71,1.363302778,46.88937
33,74,1.610502778,109.77177
33,76,1.348516667,87.72336
33,77,0.805647222,43.82279
33,78,1.109066667,38.80063
33,79,1.064091667,67.08356
33,82,1.313486111,81.70634
33,83,1.290302778,53.68551
33,84,1.493083333,92.10014
33,85,1.575527778,99.29517
33,86,1.643983333,102.55426
33,87,0.988938889,31.54106
33,89,1.334641667,69.63384
33,100,0.946719444,56.51934
34,0,1.516194444,90.07087
34,4,0.457119444,35.51314
34,5,1.127341667,87.35452
34,8,0.163047222,9.92457
34,9,1.147411111,87.74082
34,10,0.832194444,41.0558
34,11,0.539311111,31.82338
34,12,1.289436111,67.80938
34,13,0.859313889,58.07193
34,14,0.408430556,14.38454
34,15,1.437030556,84.98583
34,16,1.082377778,86.78746
34,18,1.458216667,82.31244
34,22,0.344991667,20.01509
34,23,0.859994444,62.79041
34,25,1.162875,59.1351
34,26,0.969694444,67.06437
34,27,0.700922222,55.90819
34,28,0.576808333,22.72937
34,29,0.712808333,44.15874
34,30,0.771413889,50.28626
34,33,1.431025,94.28234
34,34,0,0
34,36,1.345994444,78.96677
34,37,1.622675,87.26729
34,38,0.694463889,36.63223
34,40,0.161572222,9.3712
34,41,1.486825,73.73105
34,43,1.031213889,63.944
34,44,1.112416667,49.17283
34,48,0.899963889,75.37024
34,49,1.118533333,62.82239
34,50,0.454519444,24.61132
34,52,1.1734,74.8613
34,54,1.232627778,75.60294
34,55,0.666958333,22.90314
34,56,1.044986111,81.38538
34,58,0.588783333,42.31991
34,60,1.009786111,48.86507
34,61,1.264133333,53.11622
34,63,1.017933333,64.5127
34,64,0.818819444,48.81336
34,65,0.601883333,47.48991
34,66,0.586505556,28.14279
34,70,0.547616667,31.31102
34,71,1.012372222,58.36689
34,74,0.815775,61.8215
34,76,0.553791667,39.77309
34,77,0.622827778,50.42713
34,78,0.786880556,52.29037
34,79,0.364388889,27.16684
34,82,0.394038889,23.15361
34,83,0.490352778,33.94682
34,84,0.495655556,17.18355
34,85,0.780802778,51.3449
34,86,0.849258333,54.60398
34,87,0.990394444,66.32089
34,89,0.638961111,37.74016
34,100,0.481755556,37.73056
36,0,2.222083333,122.19784
36,4,1.163011111,67.64012
36,5,1.833230556,119.48148
36,8,1.441858333,88.68266
36,9,1.853302778,119.8678
36,10,1.228808333,51.91032
36,11,1.352088889,74.08138
36,12,0.416816667,12.50451
36,13,1.639861111,96.61323
36,14,1.403369444,74.9387
36,15,2.142922222,117.1128
36,16,1.788269444,118.91444
36,18,2.238763889,120.85375
36,22,1.163636111,63.20657
36,23,1.565883333,94.91738
36,25,1.943422222,97.67641
36,26,1.675583333,99.19134
36,27,0.645097222,23.06064
36,28,1.660666667,89.09033
36,29,1.493355556,82.70005
36,30,0.996863889,41.34764
36,33,2.136913889,126.40931
36,34,1.346172222,78.97255
36,36,0,0
36,37,0.276705556,8.30116
36,38,1.432847222,58.92732
36,40,1.252380556,69.66703
36,41,0.942802778,28.2842
36,43,1.737102778,96.07098
36,44,1.8508,71.46792
36,48,1.605855556,107.49722
36,49,1.899080556,101.3637
36,50,1.267297222,66.86933
36,52,1.879288889,106.98827
36,54,1.938519444,107.72991
36,55,1.707152778,85.94646
36,56,1.750875,113.51235
36,58,1.653825,92.90045
36,60,1.546983333,66.42527
36,61,1.399194444,41.89502
36,63,1.723825,96.63968
36,64,1.599366667,87.35467
36,65,0.744116667,31.47749
36,66,1.407322222,67.59383
36,70,1.132333333,53.59138
36,71,1.792916667,96.9082
36,74,0.638052778,18.90794
36,76,0.910277778,41.97271
36,77,1.328716667,82.5541
36,78,1.567427778,90.83168
36,79,1.070277778,59.29381
36,82,1.236338889,64.11547
36,83,1.2709,72.48813
36,84,1.420341667,78.36927
36,85,0.978022222,40.00681
36,86,0.864552778,25.93669
36,87,1.770941667,104.8622
36,89,1.176155556,55.30036
36,100,1.187647222,69.85754
37,0,2.498766667,130.49836
37,4,1.439694444,75.94063
37,5,2.109913889,127.782
37,8,1.718541667,96.98316
37,9,2.129983333,128.16831
37,10,1.505491667,60.21084
37,11,1.628772222,82.3819
37,12,0.442233333,12.47476
37,13,1.916544444,104.91375
37,14,1.68005,83.23921
37,15,2.415655556,80.39754
37,16,2.064952778,127.21495
37,18,2.515447222,129.15426
37,22,1.440319444,71.50709
37,23,1.842566667,103.2179
37,25,2.220105556,105.97692
37,26,1.952266667,107.49186
37,27,0.921777778,31.36116
37,28,1.93735,97.39084
37,29,1.770038889,91.00056
37,30,1.056005556,30.71695
37,33,2.413597222,134.70983
37,34,1.622852778,87.27305
37,36,0.276705556,8.30116
37,37,0,0
37,38,1.709530556,67.22784
37,40,1.529063889,77.96754
37,41,0.968222222,28.25445
37,43,2.013786111,104.37149
37,44,2.127483333,79.76844
37,48,1.882536111,115.79773
37,49,2.175763889,109.66422
37,50,1.543980556,75.16984
37,52,2.152022222,70.27302
37,54,2.215202778,116.03043
37,55,1.983833333,94.24697
37,56,2.027558333,121.81286
37,58,1.930508333,101.20096
37,60,1.577444444,46.53115
37,61,1.675875,50.19554
37,63,2.000505556,104.94019
37,64,1.87605,95.65518
37,65,1.0208,39.778
37,66,1.684002778,75.89434
37,70,1.409016667,61.89189
37,71,2.0696,105.2087
37,74,0.914733333,27.20845
37,76,1.186958333,50.27322
37,77,1.6054,90.85461
37,78,1.844108333,99.13219
37,79,1.346961111,67.59432
37,82,1.513019444,72.41598
37,83,1.547583333,80.78864
37,84,1.697022222,86.66977
37,85,1.254705556,48.30732
37,86,0.889972222,25.90694
37,87,2.047622222,113.16271
37,89,1.451025,42.73857
37,100,1.464330556,78.15805
38,0,1.707758333,91.29951
38,4,0.648683333,36.74178
38,5,1.318902778,88.58315
38,8,0.790327778,46.34811
38,9,1.338975,88.96946
38,10,0.350977778,11.42517
38,11,0.757897222,36.54687
38,12,1.376291667,47.76993
38,13,1.050877778,59.30057
38,14,0.435491667,13.73389
38,15,1.628594444,86.21447
38,16,1.273941667,88.0161
38,18,1.649780556,83.54108
38,22,0.569444444,25.67206
38,23,1.051558333,64.01905
38,25,1.354438889,60.36374
38,26,1.161255556,68.29301
38,27,0.787775,35.86874
38,28,0.692791667,27.88552
38,29,0.904372222,45.38738
38,30,0.858269444,30.24681
38,33,1.622588889,95.51097
38,34,0.694641667,36.638
38,36,1.432847222,58.92732
38,37,1.709530556,67.22784
38,38,0,0
38,40,0.60085,27.33249
38,41,1.573680556,53.6916
38,43,1.222775,65.17264
38,44,0.526630556,15.79698
38,48,1.091527778,76.59888
38,49,1.310097222,64.05103
38,50,0.673105556,29.33481
38,52,1.364963889,76.08994
38,54,1.424191667,76.83158
38,55,0.739277778,24.74165
38,56,1.23655,82.61402
38,58,1.059633333,55.36594
38,60,1.179072222,45.98157
38,61,0.782916667,23.48559
38,63,1.209497222,65.74134
38,64,1.010383333,50.042
38,65,0.688738889,27.45046
38,66,0.367411111,10.29989
38,70,0.634519444,22.24962
38,71,1.203936111,59.59552
38,74,0.902630556,41.78205
38,76,0.586705556,17.91471
38,77,0.814388889,51.65576
38,78,0.978444444,53.51901
38,79,0.555952778,28.39547
38,82,0.461366667,17.41029
38,83,0.681916667,35.17546
38,84,0.82615,40.83475
38,85,0.649636111,19.48716
38,86,0.936113889,34.56454
38,87,1.181958333,67.54953
38,89,0.808247222,34.85666
38,100,0.673319444,38.9592
40,0,1.422205556,80.76016
40,4,0.363133333,26.20244
40,5,1.033352778,78.0438
40,8,0.285161111,21.88612
40,9,1.053422222,78.43012
40,10,0.738205556,31.7451
40,11,0.445322222,22.51268
40,12,1.195447222,58.49868
40,13,0.765327778,48.76122
40,14,0.488561111,26.17696
40,15,1.343044444,75.67513
40,16,0.988391667,77.47676
40,18,1.364230556,73.00173
40,22,0.251002778,10.70439
40,23,0.766005556,53.47971
40,25,1.068888889,49.8244
40,26,0.875705556,57.75366
40,27,0.606933333,46.59749
40,28,0.720477778,32.40748
40,29,0.618819444,34.84804
40,30,0.677425,40.97555
40,33,1.337036111,84.97163
40,34,0.189472222,12.176
40,36,1.252005556,69.65607
40,37,1.528686111,77.95658
40,38,0.600475,27.32153
40,40,0,0
40,41,1.392836111,64.42035
40,43,0.937225,54.6333
40,44,1.018427778,39.86213
40,48,0.805975,66.05954
40,49,1.024544444,53.51169
40,50,0.360530556,15.30062
40,52,1.079411111,65.55059
40,54,1.138641667,66.29223
40,55,0.766961111,29.26361
40,56,0.950997222,72.07467
40,58,0.682236111,52.51526
40,60,0.915797222,39.55437
40,61,1.170144444,43.80552
40,63,0.923944444,55.202
40,64,0.724830556,39.50266
40,65,0.507897222,38.17921
40,66,0.492516667,18.83209
40,70,0.453627778,22.00031
40,71,0.918383333,49.05618
40,74,0.721788889,52.5108
40,76,0.459802778,30.46239
40,77,0.528838889,41.11642
40,78,0.692891667,42.97966
40,79,0.2704,17.85613
40,82,0.30005,13.8429
40,83,0.396363889,24.63612
40,84,0.513572222,26.80056
40,85,0.686813889,42.0342
40,86,0.755269444,45.29328
40,87,0.896405556,57.01019
40,89,0.544972222,28.42946
40,100,0.387769444,28.41986
41,0,2.362916667,116.96213
41,4,1.303841667,62.40439
41,5,1.974061111,114.24577
41,8,1.582691667,83.44693
41,9,1.994133333,114.63208
41,10,1.369641667,46.6746
41,11,1.492922222,68.84566
41,12,0.526066667,15.78212
41,13,1.780694444,91.37752
41,14,1.5442,69.70298
41,15,2.170888889,73.84688
41,16,1.9291,113.67872
41,18,2.379597222,115.61802
41,22,1.304466667,57.97085
41,23,1.706713889,89.68166
41,25,2.084252778,92.44069
41,26,1.816413889,93.95563
41,27,0.995147222,35.60881
41,28,1.8015,83.85461
41,29,1.634186111,77.46433
41,30,0.811241667,24.16629
41,33,2.277744444,121.17359
41,34,1.487002778,73.73682
41,36,0.942802778,28.2842
41,37,0.968222222,28.25445
41,38,1.573680556,53.6916
41,40,1.393211111,64.4313
41,41,0,0
41,43,1.877933333,90.83526
41,44,1.991633333,66.2322
41,48,1.746686111,102.26149
41,49,2.039911111,96.12798
41,50,1.408127778,61.6336
41,52,1.907258333,63.72236
41,54,2.07935,102.4942
41,55,1.847983333,80.71073
41,56,1.891705556,108.27663
41,58,1.794658333,87.66473
41,60,1.332680556,39.98049
41,61,1.767788889,54.23915
41,63,1.864655556,91.40395
41,64,1.740197222,82.11895
41,65,0.896108333,27.19053
41,66,1.548152778,62.35811
41,70,1.273163889,48.35565
41,71,1.93375,91.67247
41,74,1.01785,30.30201
41,76,1.051108333,36.73699
41,77,1.469547222,77.31838
41,78,1.708258333,85.59595
41,79,1.211111111,54.05809
41,82,1.377169444,58.87975
41,83,1.411730556,67.25241
41,84,1.561172222,73.13354
41,85,1.118855556,34.77109
41,86,0.645208333,19.35629
41,87,1.911772222,99.62648
41,89,1.206261111,36.18792
41,100,1.328477778,64.62182
43,0,0.955475,25.94559
43,4,0.574094444,28.43097
43,5,0.848602778,44.65743
43,8,1.12095,73.36632
43,9,0.868675,45.04374
43,10,1.269786111,67.35509
43,11,1.027569444,57.50637
43,12,1.6869,85.45377
43,13,1.075863889,31.5636
43,14,1.104736111,63.73451
43,15,1.170894444,43.42271
43,16,0.803641667,44.09039
43,18,1.036627778,28.48706
43,22,0.839113889,46.63156
43,23,0.593855556,21.22729
43,25,1.618902778,81.1014
43,26,0.455388889,12.94934
43,27,1.098383333,73.55258
43,28,1.362036111,77.88614
43,29,1.168833333,66.12503
43,30,1.168877778,67.93064
43,33,0.999280556,29.36399
43,34,1.025263889,63.65621
43,36,1.743455556,96.61116
43,37,2.020138889,104.91166
43,38,1.216647222,64.87908
43,40,0.931472222,54.3507
43,41,1.884288889,91.37543
43,43,0,0
43,44,1.6346,77.41967
43,48,0.621227778,32.67316
43,49,0.804255556,23.41536
43,50,0.942777778,50.29431
43,52,0.907261111,33.29818
43,54,0.616877778,15.66722
43,55,1.408519444,74.74227
43,56,0.76625,38.6883
43,58,1.329305556,76.32544
43,60,0.889055556,37.32079
43,61,1.771944444,82.4199
43,63,0.690838889,19.75818
43,64,1.274844444,70.77966
43,65,0.999347222,65.1343
43,66,1.108688889,56.38964
43,70,0.945080556,48.9554
43,71,1.350513889,40.8472
43,74,1.213238889,79.46588
43,76,0.951252778,57.41748
43,77,0.408386111,13.5169
43,78,1.096277778,32.75846
43,79,0.666830556,36.77768
43,82,0.916222222,51.40045
43,83,0.946377778,55.91312
43,84,1.095819444,61.79425
43,85,1.178263889,68.98928
43,86,1.246722222,72.24837
43,87,1.168969444,34.16502
43,89,0.937380556,39.32795
43,100,0.549455556,26.21345
44,0,2.125711111,103.8401
44,4,1.066636111,49.28238
44,5,1.736855556,101.12375
44,8,1.208280556,58.88871
44,9,1.756927778,101.51006
44,10,0.768930556,23.96577
44,11,1.17585,49.08747
44,12,1.794244444,60.31053
44,13,1.468830556,71.84116
44,14,0.871666667,26.74866
44,15,2.046547222,98.75506
44,16,1.691894444,100.5567
44,18,2.067733333,96.08167
44,22,0.987397222,38.21266
44,23,1.469508333,76.55965
44,25,1.772391667,72.90434
44,26,1.579208333,80.8336
44,27,1.205727778,48.40934
44,28,0.917058333,33.9657
44,29,1.322325,57.92798
44,30,1.276222222,42.78741
44,33,2.040538889,108.05157
44,34,1.112591667,49.1786
44,36,1.8508,71.46792
44,37,2.127483333,79.76844
44,38,0.526630556,15.79698
44,40,1.018802778,39.87309
44,41,1.991633333,66.2322
44,43,1.640727778,77.71324
44,44,0,0
44,48,1.509480556,89.13948
44,49,1.72805,76.59163
44,50,1.091058333,41.87541
44,52,1.782913889,88.63054
