﻿FROM_ID,TO_ID,DURATION_H,DIST_KM
44,54,1.842144444,89.37217
44,55,0.621363889,19.0144
44,56,1.6545,95.15461
44,58,1.477586111,67.90654
44,60,1.597025,58.52217
44,61,0.508319444,16.08753
44,63,1.62745,78.28194
44,64,1.428336111,62.5826
44,65,1.106691667,39.99106
44,66,0.785363889,22.84049
44,70,1.052472222,34.79022
44,71,1.621886111,72.13613
44,74,1.316247222,40.07579
44,76,1.004658333,30.45531
44,77,1.232341667,64.19636
44,78,1.396397222,66.05961
44,79,0.973902778,40.93607
44,82,0.879319444,29.95089
44,83,1.099869444,47.71606
44,84,1.244102778,53.37535
44,85,1.067588889,32.02776
44,86,1.354066667,47.10513
44,87,1.599911111,80.09013
44,89,1.2262,47.39726
44,100,1.091272222,51.4998
48,0,0.701666667,26.13461
48,4,0.442844444,39.85721
48,5,0.227377778,11.98446
48,8,0.989702778,84.79255
48,9,0.24745,12.37077
48,10,1.138538889,78.78133
48,11,0.896319444,68.93261
48,12,1.55565,96.88
48,13,1.180183333,54.40779
48,14,0.973488889,75.16075
48,15,0.848530556,35.0202
48,16,0.182416667,11.41741
48,18,1.036083333,36.16717
48,22,0.707866667,58.0578
48,23,0.452611111,31.82977
48,25,1.487652778,92.52763
48,26,0.559708333,35.79353
48,27,0.967136111,84.97881
48,28,1.230786111,89.31238
48,29,1.037586111,77.55127
48,30,1.037627778,79.35688
48,33,0.531061111,18.91228
48,34,0.894013889,75.08245
48,36,1.612208333,108.03739
48,37,1.888891667,116.33791
48,38,1.0854,76.30531
48,40,0.800222222,65.77693
48,41,1.753038889,102.80167
48,43,0.621227778,32.67316
48,44,1.503352778,88.84591
48,48,0,0
48,49,0.908575,46.25954
48,50,0.811527778,61.72055
48,52,0.617511111,24.56607
48,54,0.822644444,44.3321
48,55,1.277272222,86.16851
48,56,0.145022222,6.01532
48,58,1.198055556,87.75167
48,60,0.757808333,48.74703
48,61,1.640697222,93.84613
48,63,0.60795,33.24186
48,64,1.143597222,82.20589
48,65,0.8681,76.56053
48,66,0.977441667,67.81588
48,70,0.813830556,60.38164
48,71,1.33715,91.75941
48,74,1.081991667,90.89212
48,76,0.820005556,68.84371
48,77,0.277138889,24.94314
48,78,1.071991667,47.16317
48,79,0.535580556,48.20391
48,82,0.784975,62.82669
48,83,0.815130556,67.33935
48,84,0.964572222,73.22048
48,85,1.047016667,80.41552
48,86,1.115472222,83.6746
48,87,1.273288889,57.00921
48,89,0.806130556,50.75419
48,100,0.418208333,37.63968
49,0,0.618322222,21.39162
49,4,0.861441667,42.01736
49,5,1.13595,58.24382
49,8,1.2144,72.53827
49,9,1.156022222,58.63013
49,10,1.406925,62.66252
49,11,0.948608333,46.09029
49,12,1.842522222,90.20631
49,13,0.426536111,12.7961
49,14,1.198186111,62.90646
49,15,1.458241667,57.00909
49,16,1.090988889,57.67677
49,18,0.480830556,14.38532
49,22,0.88385,45.00029
49,23,0.881202778,34.81367
49,25,1.044694444,36.35855
49,26,0.348905556,10.46722
49,27,1.254008333,78.30513
49,28,1.455486111,77.05809
49,29,0.673727778,26.70371
49,30,1.3245,72.68319
49,33,0.662130556,24.81002
49,34,1.118711111,62.82816
49,36,1.899080556,101.3637
49,37,2.175763889,109.66422
49,38,1.310097222,64.05103
49,40,1.024922222,53.52265
49,41,2.039911111,96.12798
49,43,0.804255556,23.41536
49,44,1.72805,76.59163
49,48,0.908575,46.25954
49,49,0,0
49,50,0.804802778,38.53863
49,52,1.194608333,46.88456
49,54,0.712580556,19.39095
49,55,1.501969444,73.91423
49,56,1.053597222,52.27468
49,58,1.250344444,64.90936
49,60,1.176405556,50.90717
49,61,1.879769444,80.53502
49,63,0.761505556,22.81943
49,64,0.700638889,26.03681
49,65,1.154972222,69.88684
49,66,1.202138889,55.56159
49,70,1.100702778,53.70795
49,71,0.701183333,22.0797
49,74,1.368863889,84.21843
49,76,1.106877778,62.17002
49,77,0.695733333,27.10329
49,78,0.44695,13.99095
49,79,0.908319444,48.05139
49,82,1.009672222,50.57241
49,83,0.628183333,28.87583
49,84,1.016858333,50.37817
49,85,1.333888889,73.74183
49,86,1.402344444,77.00091
49,87,0.495558333,14.67505
49,89,1.192047222,60.13709
49,100,0.836802778,39.79983
50,0,1.423113889,59.92991
50,4,0.369266667,21.90332
50,5,1.039486111,73.74469
50,8,0.550383333,34.32721
50,9,1.059558333,74.131
50,10,0.769933333,27.94629
50,11,0.239772222,10.43075
50,12,1.210738889,55.71193
50,13,0.545583333,33.78816
50,14,0.561194444,28.19025
50,15,1.349177778,71.37601
50,16,0.994525,73.17764
50,18,1.144486111,58.02868
50,22,0.152858333,4.55314
50,23,0.772141667,49.18059
50,25,0.849144444,34.85134
50,26,0.881841667,53.45455
50,27,0.622225,43.81074
50,28,0.818494444,42.34188
50,29,0.399077778,19.87498
50,30,0.692716667,38.18881
50,33,1.343172222,80.67252
50,34,0.454697222,24.6171
50,36,1.267297222,66.86933
50,37,1.543980556,75.16984
50,38,0.673105556,29.33481
50,40,0.360905556,15.31158
50,41,1.408127778,61.6336
50,43,0.943358333,50.33418
50,44,1.091058333,41.87541
50,48,0.812111111,61.76042
50,49,0.804802778,38.53863
50,50,0,0
50,52,1.085547222,61.25148
50,54,1.144775,61.99312
50,55,0.864977778,39.198
50,56,0.957133333,67.77555
50,58,0.541508333,29.24981
50,60,0.931091667,36.76763
50,61,1.242777778,45.8188
50,63,0.833819444,37.66531
50,64,0.505088889,24.5296
50,65,0.523188889,35.39246
50,66,0.565147222,20.84537
50,70,0.468919444,19.21357
50,71,0.698641667,34.08313
50,74,0.737080556,49.72405
50,76,0.475094444,27.67564
50,77,0.534972222,36.8173
50,78,0.47315,28.00661
50,79,0.276536111,13.55701
50,82,0.372680556,15.85619
50,83,0.176622222,9.66306
50,84,0.308025,14.71863
50,85,0.702105556,39.24745
50,86,0.770561111,42.50654
50,87,0.676663889,42.03713
50,89,0.560263889,25.64271
50,100,0.393902778,24.12074
52,0,1.215616667,45.031
52,4,0.716280556,39.34827
52,5,0.731302778,30.51159
52,8,1.263136111,84.28362
52,9,0.370102778,12.19728
52,10,1.411972222,78.27238
52,11,1.169755556,68.42366
52,12,1.709866667,57.80069
52,13,1.457527778,90.95552
52,14,1.246922222,74.6518
52,15,0.623580556,20.92294
52,16,0.696369444,30.3138
52,18,1.439205556,56.93373
52,22,0.9813,57.54886
52,23,0.313475,12.07438
52,25,1.761088889,92.0187
52,26,0.845741667,36.41854
52,27,1.240569444,84.46988
52,28,1.504222222,88.80344
52,29,1.311019444,77.04233
52,30,1.154019444,40.95414
52,33,1.045013889,37.80867
52,34,1.16745,74.57351
52,36,1.885641667,107.52845
52,37,2.152022222,70.27302
52,38,1.358833333,75.79638
52,40,1.073658333,65.26799
52,41,1.907258333,63.72236
52,43,0.907261111,33.29818
52,44,1.776786111,88.33697
52,48,0.620866667,25.13956
52,49,1.194608333,46.88456
52,50,1.084963889,61.21161
52,52,0,0
52,54,1.108677778,44.95711
52,55,1.550705556,85.65956
52,56,0.640730556,24.22518
52,58,1.471491667,87.24273
52,60,0.574586111,23.74215
52,61,1.914130556,93.3372
52,63,0.893983333,33.86688
52,64,1.417030556,81.69695
52,65,1.141533333,76.05159
52,66,1.250875,67.30694
52,70,1.087266667,59.8727
52,71,1.610583333,91.25048
52,74,1.355425,90.38318
52,76,1.093438889,68.33477
52,77,0.550572222,24.4342
52,78,1.358025,47.78818
52,79,0.809016667,47.69497
52,82,1.058408333,62.31775
52,83,1.088563889,66.83041
52,84,1.238005556,72.71155
52,85,1.32045,79.90658
52,86,1.388908333,83.16566
52,87,1.559319444,57.63422
52,89,0.945405556,34.86677
52,100,0.691641667,37.13074
54,0,0.338608333,10.27871
54,4,0.775508333,40.08991
54,5,0.977441667,35.70731
54,8,1.322366667,85.02526
54,9,1.056444444,39.28283
54,10,1.471202778,79.01402
54,11,1.228986111,69.1653
54,12,1.888316667,97.1127
54,13,1.064605556,32.58875
54,14,1.306152778,75.39345
54,15,1.372311111,55.08164
54,16,0.896405556,32.08141
54,18,0.649727778,17.50536
54,22,1.040530556,58.2905
54,23,0.795272222,32.88622
54,25,1.682766667,56.15121
54,26,0.444130556,13.9745
54,27,1.2998,85.21152
54,28,1.563452778,89.54508
54,29,1.311797222,46.49636
54,30,1.370294444,79.58958
54,33,0.382413889,13.69711
54,34,1.226677778,75.31515
54,36,1.944872222,108.27009
54,37,2.221555556,116.5706
54,38,1.418063889,76.53802
54,40,1.132888889,66.00963
54,41,2.085705556,103.03437
54,43,0.616877778,15.66722
54,44,1.836016667,89.07861
54,48,0.822644444,44.3321
54,49,0.712580556,19.39095
54,50,1.144191667,61.95325
54,52,1.108677778,44.95711
54,54,0,0
54,55,1.609936111,86.4012
54,56,0.915530556,31.10226
54,58,1.530722222,87.98438
54,60,1.090472222,48.97973
54,61,1.973361111,94.07884
54,63,0.759047222,23.40936
54,64,1.338708333,45.82946
54,65,1.200763889,76.79323
54,66,1.310105556,68.04858
54,70,1.146497222,60.61434
54,71,1.339255556,41.87235
54,74,1.414655556,91.12482
54,76,1.152669444,69.07641
54,77,0.609802778,25.17584
54,78,1.085019444,33.78361
54,79,0.868247222,48.43661
54,82,1.117638889,63.05939
54,83,1.147794444,67.57205
54,84,1.297236111,73.45319
54,85,1.379680556,80.64822
54,86,1.448136111,83.9073
54,87,1.096794444,30.72565
54,89,1.138797222,50.98689
54,100,0.750872222,37.87238
55,0,1.899630556,101.1627
55,4,0.840555556,46.60497
55,5,1.510775,98.44634
55,8,0.806375,32.14848
55,9,1.530847222,98.83265
55,10,1.045641667,43.64796
55,11,0.949769444,46.41006
55,12,1.650594444,74.78907
55,13,1.24275,69.16376
55,14,0.303794444,11.00833
55,15,1.820466667,96.07766
55,16,1.465813889,97.8793
55,18,1.841652778,93.40427
55,22,0.761316667,35.53525
55,23,1.243430556,73.88224
55,25,1.546311111,70.22693
55,26,1.353127778,78.1562
55,27,1.062080556,62.88788
55,28,0.333041667,16.81864
55,29,1.096244444,55.25057
55,30,1.132572222,57.26594
55,33,1.814461111,105.37416
55,34,0.666958333,22.90314
55,36,1.707152778,85.94646
55,37,1.983833333,94.24697
55,38,0.739277778,24.74165
55,40,0.739061111,26.45881
55,41,1.847983333,80.71073
55,43,1.414647222,75.03583
55,44,0.621363889,19.0144
55,48,1.2834,86.46207
55,49,1.501969444,73.91423
55,50,0.864977778,39.198
55,52,1.556833333,85.95313
55,54,1.616063889,86.69477
55,55,0,0
55,56,1.428419444,92.4772
55,58,1.046319444,57.93362
55,60,1.370944444,55.84476
55,61,1.129680556,35.10189
55,63,1.401369444,75.60453
55,64,1.202255556,59.90519
55,65,0.963041667,54.4696
55,66,0.799952778,30.73495
55,70,0.857094444,35.70654
55,71,1.395805556,69.45872
55,74,1.176933333,68.80119
55,76,0.91495,46.75278
55,77,1.006261111,61.51895
55,78,1.170316667,63.3822
55,79,0.747825,38.25866
55,82,0.611013889,24.95112
55,83,0.873788889,45.03865
55,84,1.018022222,50.69795
55,85,1.141961111,58.32459
55,86,1.210416667,61.58367
55,87,1.373830556,77.41272
55,89,1.000119444,44.71985
55,100,0.865191667,48.82239
56,0,0.704638889,24.65512
56,4,0.589102778,45.8898
56,5,0.199002778,8.85634
56,8,1.135958333,90.82514
56,9,0.272152778,11.90328
56,10,1.284797222,84.81391
56,11,1.042577778,74.9652
56,12,1.701908333,102.91259
56,13,1.326441667,60.44037
56,14,1.119744444,81.19334
56,15,0.873233333,34.55271
56,16,0.185388889,9.93792
56,18,1.039055556,34.68768
56,22,0.854125,64.09038
56,23,0.598869444,37.86236
56,25,1.633911111,98.56022
56,26,0.705966667,41.82611
56,27,1.113394444,91.0114
56,28,1.377044444,95.34496
56,29,1.183844444,83.58386
56,30,1.183886111,85.38946
56,33,0.534036111,17.43279
56,34,1.040272222,81.11503
56,36,1.758466667,114.06998
56,37,2.03515,122.37049
56,38,1.231658333,82.3379
56,40,0.946480556,71.80952
56,41,1.899297222,108.83426
56,43,0.767486111,38.70575
56,44,1.649611111,94.8785
56,48,0.146258333,6.03277
56,49,1.054833333,52.29213
56,50,0.957786111,67.75313
56,52,0.642216667,24.09859
56,54,0.915530556,31.10226
56,55,1.423530556,92.20109
56,56,0,0
56,58,1.344313889,93.78426
56,60,0.904066667,54.77961
56,61,1.786955556,99.87872
56,63,0.754208333,39.27445
56,64,1.289855556,88.23848
56,65,1.014358333,82.59312
56,66,1.1237,73.84846
56,70,0.960088889,66.41422
56,71,1.483405556,97.792
56,74,1.22825,96.9247
56,76,0.966263889,74.8763
56,77,0.423394444,30.97573
56,78,1.218247222,53.19575
56,79,0.681838889,54.2365
56,82,0.931233333,68.85927
56,83,0.961388889,73.37194
56,84,1.110830556,79.25307
56,85,1.193275,86.4481
56,86,1.261730556,89.70719
56,87,1.419544444,63.04179
56,89,0.952388889,56.78677
56,100,0.564463889,43.67227
58,0,1.814869444,102.49217
58,4,0.755794444,47.93445
58,5,1.426013889,99.77582
58,8,0.482463889,33.04661
58,9,1.446086111,100.16213
58,10,1.156461111,53.97742
58,11,0.399302778,21.74609
58,12,1.597269444,81.74305
58,13,0.991125,60.15889
58,14,0.947722222,54.22137
58,15,1.735705556,97.40713
58,16,1.381052778,99.20877
58,18,1.590027778,84.3994
58,22,0.539388889,30.58426
58,23,1.158669444,75.21171
58,25,0.972194444,38.67677
58,26,1.268369444,79.48567
58,27,1.008752778,69.84187
58,28,0.715002778,41.13749
58,29,0.844619444,46.2457
58,30,1.079247222,64.21993
58,33,1.7297,106.70364
58,34,0.592661111,42.47309
58,36,1.653825,92.90045
58,37,1.930508333,101.20096
58,38,1.059633333,55.36594
58,40,0.668716667,50.20534
58,41,1.794658333,87.66473
58,43,1.329888889,76.3653
58,44,1.477586111,67.90654
58,48,1.198638889,87.79155
58,49,1.250344444,64.90936
58,50,0.541508333,29.24981
58,52,1.472075,87.2826
58,54,1.531302778,88.02424
58,55,1.048030556,57.95518
58,56,1.343661111,93.80668
58,58,0,0
58,60,1.317619444,62.79875
58,61,1.629305556,71.84993
58,63,1.279358333,64.03604
58,64,0.950630556,50.90032
58,65,0.909716667,61.42359
58,66,0.951675,46.8765
58,70,0.85545,45.2447
58,71,1.144180556,60.45385
58,74,1.123608333,75.75518
58,76,0.861622222,53.70677
58,77,0.921502778,62.84843
58,78,0.918691667,54.37733
58,79,0.663063889,39.58814
58,82,0.759208333,41.88731
58,83,0.622163889,36.03378
58,84,0.290005556,15.38088
58,85,1.088633333,65.27858
58,86,1.157088889,68.53766
58,87,1.122205556,68.40785
58,89,0.946791667,51.67384
58,100,0.780430556,50.15187
60,0,1.373872222,63.43586
60,4,0.595411111,34.13403
60,5,0.985019444,60.7195
60,8,1.105652778,58.58096
60,9,0.779083333,37.56655
60,10,1.073313889,37.1692
60,11,1.015883333,43.97968
60,12,1.135288889,34.05882
60,13,1.303655556,66.51154
60,14,1.067161111,44.837
60,15,0.838219444,33.86668
60,16,0.940058333,60.15246
60,18,1.420836111,60.94454
60,22,0.827430556,33.10488
60,23,0.507775,24.00101
60,25,1.607216667,67.57471
60,26,0.827372222,40.42936
60,27,0.901911111,43.36669
60,28,1.324461111,58.98863
60,29,1.157147222,52.59835
60,30,0.579441667,17.21227
60,33,1.288702778,67.64733
60,34,1.009963889,48.87085
60,36,1.546983333,66.42527
60,37,1.577444444,46.53115
60,38,1.179072222,45.98157
60,40,0.916175,39.56533
60,41,1.332680556,39.98049
60,43,0.888891667,37.309
60,44,1.597025,58.52217
60,48,0.757644444,48.73523
60,49,1.176238889,50.89538
60,50,0.931091667,36.76763
60,52,0.574586111,23.74215
60,54,1.090308333,48.96793
60,55,1.370944444,55.84476
60,56,0.902663889,54.75037
60,58,1.317619444,62.79875
60,60,0,0
60,61,1.575472222,52.23401
60,63,0.875613889,37.8777
60,64,1.263161111,57.25297
60,65,0.802872222,34.94841
60,66,1.071113889,37.49213
60,70,0.796127778,23.48968
60,71,1.456711111,66.80649
60,74,1.016766667,49.28
60,76,0.754780556,27.23159
60,77,0.480505556,23.79212
60,78,1.231219444,60.72998
60,79,0.688147222,42.48073
60,82,0.900130556,34.01377
60,83,0.934694444,42.38643
60,84,1.084133333,48.26757
60,85,0.981791667,38.80339
60,86,0.832888889,24.98675
60,87,1.434733333,74.7605
60,89,0.370827778,11.12491
60,100,0.570775,31.9165
61,0,2.250572222,108.00659
61,4,1.1915,53.44886
61,5,1.861719444,105.29023
61,8,1.36,62.83211
61,9,1.881791667,105.67654
61,10,0.502169444,15.06511
61,11,1.327569444,53.03086
61,12,1.424558333,42.65598
61,13,1.62055,75.78455
61,14,1.173797222,44.70063
61,15,2.171411111,102.92155
61,16,1.816758333,104.72318
61,18,2.219452778,100.02507
61,22,1.139113889,42.15605
61,23,1.594372222,80.72613
61,25,1.924111111,76.84773
61,26,1.704072222,85.00009
61,27,0.890094444,30.39467
61,28,1.425377778,50.05319
61,29,1.474041667,61.87137
61,30,1.080605556,33.19383
61,33,2.165402778,112.21805
61,34,1.264311111,53.122
61,36,1.399194444,41.89502
61,37,1.675875,50.19554
61,38,0.782916667,23.48559
61,40,1.170519444,43.81648
61,41,1.767788889,54.23915
61,43,1.765591667,81.87972
61,44,0.508319444,16.08753
61,48,1.634344444,93.30595
61,49,1.879769444,80.53502
61,50,1.242777778,45.8188
61,52,1.907777778,92.79702
61,54,1.967008333,93.53866
61,55,1.129680556,35.10189
61,56,1.779363889,99.32109
61,58,1.629305556,71.84993
61,60,1.575472222,52.23401
61,61,0,0
61,63,1.752313889,82.44842
61,64,1.580052778,66.52599
61,65,0.882847222,27.99802
61,66,0.926280556,26.45982
61,70,1.160822222,39.40012
61,71,1.773605556,76.07952
61,74,0.809380556,24.03186
61,76,0.884825,25.96252
61,77,1.357205556,68.36284
61,78,1.548113889,70.003
61,79,1.098766667,45.10255
61,82,1.031036111,33.89428
61,83,1.251586111,51.65945
61,84,1.395819444,57.31875
61,85,0.648933333,19.46807
61,86,1.130222222,35.11209
61,87,1.751627778,84.03352
61,89,1.204644444,41.1091
61,100,1.216136111,55.66628
63,0,1.042613889,37.87729
63,4,0.560813889,28.99968
63,5,0.835325,45.22613
63,8,1.107672222,73.93502
63,9,0.855397222,45.61245
63,10,1.256508333,67.92379
63,11,0.977625,45.21697
63,12,1.673619444,86.02246
63,13,0.577183333,20.92409
63,14,1.091458333,64.30321
63,15,1.157613889,43.99141
63,16,0.790363889,44.65909
63,18,1.089575,35.38597
63,22,0.825836111,47.20026
63,23,0.580577778,21.79599
63,25,1.073711111,35.48523
63,26,0.412638889,12.35342
63,27,1.085105556,74.12127
63,28,1.348755556,78.45484
63,29,0.702741667,25.83039
63,30,1.155597222,68.49934
63,33,1.086419444,41.29568
63,34,1.011983333,64.22491
63,36,1.730177778,97.17986
63,37,2.006861111,105.48037
63,38,1.203369444,65.44778
63,40,0.918194444,54.91939
63,41,1.871008333,91.94413
63,43,0.690838889,19.75818
63,44,1.621322222,77.98838
63,48,0.60795,33.24186
63,49,0.761505556,22.81943
63,50,0.833819444,37.66531
63,52,0.893983333,33.86688
63,54,0.759047222,23.40936
63,55,1.395241667,75.31097
63,56,0.752969444,39.257
63,58,1.279358333,64.03604
63,60,0.875777778,37.88949
63,61,1.758666667,82.98859
63,63,0,0
63,64,0.729652778,25.16349
63,65,0.986069444,65.703
63,66,1.095411111,56.95834
63,70,0.9318,49.5241
63,71,0.758983333,23.23127
63,74,1.199961111,80.03459
63,76,0.937975,57.98618
63,77,0.395108333,14.0856
63,78,0.464075,13.9223
63,79,0.65355,37.34638
63,82,0.902944444,51.96915
63,83,0.6572,28.00251
63,84,1.045875,49.50485
63,85,1.164986111,69.55798
63,86,1.233441667,72.81707
63,87,0.708261111,29.17305
63,89,0.9241,39.89665
63,100,0.536177778,26.78215
64,0,1.31895,47.42809
64,4,0.701336111,42.38866
64,5,1.371555556,94.23004
64,8,0.914686111,58.52924
64,9,1.391627778,94.61634
64,10,1.107211111,48.65348
64,11,0.648894444,32.08126
64,12,1.542808333,76.19728
64,13,0.441419444,21.28635
64,14,0.898472222,48.89743
64,15,1.681247222,91.86135
64,16,1.326594444,93.66299
64,18,1.040322222,45.52686
64,22,0.584136111,30.99126
64,23,1.104208333,69.66594
64,25,0.344058333,10.32181
64,26,0.894616667,31.85617
64,27,0.954294444,64.29609
64,28,1.155769444,63.04906
64,29,0.374011111,12.69468
64,30,1.024786111,58.67415
64,33,1.362755556,50.84648
64,34,0.818997222,48.81913
64,36,1.599366667,87.35467
64,37,1.87605,95.65518
64,38,1.010383333,50.042
64,40,0.725205556,39.51362
64,41,1.740197222,82.11895
64,43,1.275427778,70.81952
64,44,1.428336111,62.5826
64,48,1.144180556,82.24577
64,49,0.700638889,26.03681
64,50,0.505088889,24.5296
64,52,1.417613889,81.73682
64,54,1.338708333,45.82946
64,55,1.202255556,59.90519
64,56,1.2892,88.2609
64,58,0.950630556,50.90032
64,60,1.263161111,57.25297
64,61,1.580052778,66.52599
64,63,0.729652778,25.16349
64,64,0,0
64,65,0.855258333,55.87781
64,66,0.902425,41.55256
64,70,0.800988889,39.69891
64,71,0.367033333,6.01497
64,74,1.06915,70.2094
64,76,0.807163889,48.16099
64,77,0.867041667,57.30265
64,78,0.368983333,15.50479
64,79,0.608602778,34.04236
64,82,0.709958333,36.56337
64,83,0.328469444,14.8668
64,84,0.717144444,36.36914
64,85,1.034175,59.7328
64,86,1.102630556,62.99188
64,87,0.572497222,29.53531
64,89,0.892333333,46.12806
64,100,0.725972222,44.60609
65,0,1.477975,90.72098
65,4,0.418902778,36.16326
65,5,1.089122222,88.00463
65,8,0.69775,57.2058
65,9,1.109191667,88.39094
65,10,0.4847,20.43346
65,11,0.607980556,42.60453
65,12,0.698719444,21.26886
65,13,0.895752778,65.13638
65,14,0.659258333,43.46184
65,15,1.398813889,85.63595
65,16,1.044161111,87.43758
65,18,1.494655556,89.37689
65,22,0.419527778,31.72971
65,23,0.821775,63.44053
65,25,1.199313889,66.19955
65,26,0.931475,67.71448
65,27,0.099044444,8.41891
65,28,0.916558333,57.61347
65,29,0.749247222,51.22319
65,30,0.252755556,9.87078
65,33,1.392805556,94.93245
65,34,0.602061111,47.49569
65,36,0.744116667,31.47749
65,37,1.0208,39.778
65,38,0.688738889,27.45046
65,40,0.508272222,38.19017
65,41,0.896108333,27.19053
65,43,0.992994444,64.59412
65,44,1.106691667,39.99106
65,48,0.861744444,76.02036
65,49,1.154972222,69.88684
65,50,0.523188889,35.39246
65,52,1.135180556,75.51141
65,54,1.194411111,76.25305
65,55,0.963041667,54.4696
65,56,1.006766667,82.03549
65,58,0.909716667,61.42359
65,60,0.802872222,34.94841
65,61,0.882847222,27.99802
65,63,0.979713889,65.16282
65,64,0.855258333,55.87781
65,65,0,0
65,66,0.663211111,36.11697
65,70,0.388225,22.11452
65,71,1.048808333,65.43134
65,74,0.2139,14.33222
65,76,0.166166667,10.49585
65,77,0.584608333,51.07724
65,78,0.823319444,59.35482
65,79,0.326169444,27.81695
65,82,0.492227778,32.63861
65,83,0.526791667,41.01127
65,84,0.676230556,46.89241
65,85,0.233913889,8.52995
65,86,0.258541667,8.06346
65,87,1.026830556,73.38534
65,89,0.432047222,23.8235
65,100,0.443538889,38.38068
66,0,1.599797222,82.81007
66,4,0.540725,28.25234
66,5,1.210944444,80.09371
66,8,0.682369444,37.85867
66,9,1.231016667,80.48002
66,10,0.454516667,12.30684
66,11,0.649938889,28.05743
66,12,1.350763889,56.43644
66,13,0.942919444,50.81113
66,14,0.496166667,19.72719
66,15,1.520636111,77.72502
66,16,1.165983333,79.52666
66,18,1.541822222,75.05163
66,22,0.461486111,17.18262
66,23,0.9436,55.52961
66,25,1.246480556,51.8743
66,26,1.053297222,59.80357
66,27,0.76225,44.53525
66,28,0.753466667,33.87882
66,29,0.796413889,36.89794
66,30,0.832741667,38.91331
66,33,1.514630556,87.02153
66,34,0.586680556,28.14856
66,36,1.407322222,67.59383
66,37,1.684002778,75.89434
66,38,0.367411111,10.29989
66,40,0.492891667,18.84305
66,41,1.548152778,62.35811
66,43,1.114816667,56.6832
66,44,0.785363889,22.84049
66,48,0.983569444,68.10944
66,49,1.202138889,55.56159
66,50,0.565147222,20.84537
66,52,1.257002778,67.6005
66,54,1.316233333,68.34214
66,55,0.799952778,30.73495
66,56,1.128588889,74.12457
66,58,0.951675,46.8765
66,60,1.071113889,37.49213
66,61,0.926280556,26.45982
66,63,1.101538889,57.2519
66,64,0.902425,41.55256
66,65,0.663211111,36.11697
66,66,0,0
66,70,0.526561111,13.76018
66,71,1.095975,51.10608
66,74,0.877102778,50.44855
66,76,0.615119444,28.40015
66,77,0.706430556,43.16632
66,78,0.870486111,45.02957
66,79,0.447994444,19.90604
66,82,0.353408333,8.92085
66,83,0.573958333,26.68602
66,84,0.718191667,32.34531
66,85,0.793,22.46139
66,86,0.910586111,43.23104
66,87,1.074,59.06009
66,89,0.700288889,26.36722
66,100,0.565361111,30.46976
70,0,1.423708333,74.54209
70,4,0.364633333,19.98436
70,5,1.034852778,71.82573
70,8,0.643480556,41.0269
70,9,1.054925,72.21204
70,10,0.658663889,24.33531
70,11,0.553713889,26.42563
70,12,1.075775,42.43398
70,13,0.841486111,48.95748
70,14,0.553311111,24.69878
70,15,1.344544444,69.45705
70,16,0.989891667,71.25868
70,18,1.440388889,73.19799
70,22,0.365258333,15.55082
70,23,0.767505556,47.26163
70,25,1.145047222,50.02066
70,26,0.877205556,51.53559
70,27,0.487261111,30.5328
